grid_id,row_index,col_index,lon,lat,is_tree,elevation,slope,aspect,tree_type
341,6,17,925728.0961,1940756.538,0,27.521532,5.080284,270.94333,0
342,6,18,925748.0961,1940756.538,0,29.299307,5.086113,272.9076,0
343,6,19,925768.0961,1940756.538,0,31.077082,5.2513013,274.72177,0
344,6,20,925788.0961,1940756.538,0,32.96323,6.2648983,276.385,0
345,6,21,925808.0961,1940756.538,0,35.441082,7.209517,281.64914,0
346,6,22,925828.0961,1940756.538,0,37.918934,7.398389,287.42123,0
347,6,23,925848.0961,1940756.538,0,40.396782,7.657159,292.85107,0
348,6,24,925868.0961,1940756.538,0,42.874634,7.169217,301.4047,0
349,6,25,925888.0961,1940756.538,0,44.691074,6.5972266,314.7719,0
350,6,26,925908.0961,1940756.538,0,46.158844,7.0129037,323.37396,0
351,6,27,925928.0961,1940756.538,0,47.62661,7.8155837,327.67868,0
352,6,28,925948.0961,1940756.538,0,49.09438,8.37716,334.81674,0
353,6,29,925968.0961,1940756.538,0,50.13306,8.4172535,2.5693665,0
354,6,30,925988.0961,1940756.538,0,48.829037,9.166814,23.83142,0
355,6,31,926008.0961,1940756.538,0,47.525013,9.155865,23.862213,0
356,6,32,926028.0961,1940756.538,1,46.22099,9.144912,23.893097,4
357,6,33,926048.0961,1940756.538,1,44.916965,8.38071,3.9772034,3
358,6,34,926068.0961,1940756.538,1,45.81226,10.28608,336.02222,4
359,6,35,926088.0961,1940756.538,1,47.866974,12.416152,332.1835,4
360,6,36,926108.0961,1940756.538,1,49.921688,13.825248,335.325,4
361,6,37,926128.0961,1940756.538,1,51.976402,15.082285,339.55984,3
362,6,38,926148.0961,1940756.538,1,53.686222,15.604607,352.09418,3
363,6,39,926168.0961,1940756.538,1,53.513012,15.36369,1.8062439,3
364,6,40,926188.0961,1940756.538,1,53.3398,15.256632,1.8195496,4
365,6,41,926208.0961,1940756.538,0,53.166595,15.1494665,1.8330383,0
